OBJECTID,Animal_Lab_ID,Event,Date,LinkToTest,OpenLink,LinkToMre,LinkMoreOpen,Year,SpeciesNameEng,RegionEng,RegionHeb,SpeciesNameHeb,Species,SettlementHeb,SettlementEng,LocationNotSettlementEng,LocationNotSettlementHeb,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
737,A00531251,27.0,2025-03-31,https://www.gov.il/BlobFolder/reports/rabies-in-gesher-number-27-date-31-3-2025/he/rabies-in-gesher-report_27-date-31-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-in-gesher-number-27-date-31-3-2025/he/rabies-in-gesher-report_27-date-31-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabies-in-gesher-number-27-date-31-3-2025/he/rabies-in-gesher-number-27-date-31-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-in-gesher-number-27-date-31-3-2025/he/rabies-in-gesher-number-27-date-31-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,גליל גולן,תן,,גשר,Gesher,,,f3708f4d-e1fd-4bb4-876c-63d04d38542b,2025-04-06 09:08:41.348000,vet1,2025-07-13 08:29:07.572000,vet1,35.5525157301636,32.623287429635155
736,A00531171,26.0,2025-03-30,https://www.gov.il/BlobFolder/reports/rabis_no26_30_30_2025/he/rabies-in-yonatan-report_26-date-30-3-2024.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no26_30_30_2025/he/rabies-in-yonatan-report_26-date-30-3-2024.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabis_no26_30_30_2025/he/rabies-in-yonatan-number-26-date-30-3-2024.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no26_30_30_2025/he/rabies-in-yonatan-number-26-date-30-3-2024.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Galil Golan,גליל גולן,בקר,VII A,יונתן,Yonatan,,,76cc910c-de7a-4ac8-b6bc-8a48f9fb5b15,2025-04-06 09:05:37.072999,vet1,2025-07-13 08:28:03.892999,vet1,35.798860957702736,32.9377145596949
735,A00530619,25.0,2025-03-20,https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-report_24-date-23-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-report_24-date-23-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-number-24-date-23-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-number-24-date-23-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,גליל גולן,תן,VII A,גורן,Goren,,,85f4dedd-5383-45e0-bab1-843336a77924,2025-03-26 09:59:05.121999,vet1,2025-04-06 07:38:24.349999,vet1,35.237415000000006,33.057974006447104
734,A00530619,24.0,2025-03-20,https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-report_24-date-23-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-report_24-date-23-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-number-24-date-23-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/iksal_20_03_2025/he/rabies-in-aksael-number-24-date-23-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Amakim,עמקים,כלב,,אכסאל,Iksal,,,d9635b01-235c-4661-9384-2e3cf5ae2c20,2025-03-26 09:55:04.288000,vet1,2025-03-26 09:55:04.288000,vet1,35.32152574760738,32.68113245249238
733,A00530620,23.0,2025-03-20,https://www.gov.il/BlobFolder/reports/natua_20_03_2025/he/rabies-in-netua-report_23-date-20-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/natua_20_03_2025/he/rabies-in-netua-report_23-date-20-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/natua_20_03_2025/he/rabies-in-netua-number-23-date-20-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/natua_20_03_2025/he/rabies-in-netua-number-23-date-20-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,גליל גולן,תן,VII B,נטועה,Netu'A,,,8f189c4b-78fd-4696-bf25-0c13c65d9079,2025-03-26 09:49:32.483000,vet1,2025-04-06 07:37:39.276000,vet1,35.32355439154054,33.067100773276486
732,A00530552,22.0,2025-03-20,https://www.gov.il/BlobFolder/reports/shadmot_19_03_2025/he/rabies-in-shdemot%20mehola-report_22-date19-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/shadmot_19_03_2025/he/rabies-in-shdemot%20mehola-report_22-date19-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/shadmot_19_03_2025/he/rabies-in-shdemot%20mehola-number-22-date19-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/shadmot_19_03_2025/he/rabies-in-shdemot%20mehola-number-22-date19-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Shfela Vahar,השפלה וההר,בקר,I,שדמות מחולה,Shadmot Mehola,,,d35138fa-0821-4a39-931d-778d4f1a5869,2025-03-26 09:42:25.609999,vet1,2025-04-06 07:36:59.842999,vet1,35.53051064019792,32.34712509679492
731,A000530438,21.0,2025-03-18,https://www.gov.il/BlobFolder/reports/maanit_18_03_2025/he/rabies-in-maanit-report-21-date-19-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/maanit_18_03_2025/he/rabies-in-maanit-report-21-date-19-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/maanit_18_03_2025/he/rabies-in-maanit-number-21-date-19-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/maanit_18_03_2025/he/rabies-in-maanit-number-21-date-19-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Hasharon,השרון,כלב,VII B,מענית,Ma'Anit,,,8c25ce0b-ff7a-4d15-b0be-37557b418f47,2025-03-25 15:55:24.474999,vet1,2025-07-13 08:04:56.946000,vet1,35.029613,32.45749
730, 00530359A,20.0,2025-03-17,https://www.gov.il/BlobFolder/reports/avivim_17_03_2025/he/rabies-in-avivim-report-20-date-18-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/avivim_17_03_2025/he/rabies-in-avivim-report-20-date-18-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/avivim_17_03_2025/he/rabies-in-avivim-number-20-date-18-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/avivim_17_03_2025/he/rabies-in-avivim-number-20-date-18-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Golan,גליל גולן,כלב,VII B,אביבים,Avivim,,,0461cd01-f32e-40f9-83d9-36f2e2e4a5cf,2025-03-18 10:08:36.168999,vet1,2025-07-13 08:03:39.625999,vet1,35.47298410052488,33.090284730712085
728,00530090,18.0,2025-03-13,https://www.gov.il/BlobFolder/reports/itamar_dog_18_13_03_2025/he/rabies-in-itamar-report_18-date-13-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/itamar_dog_18_13_03_2025/he/rabies-in-itamar-report_18-date-13-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/itamar_dog_18_13_03_2025/he/rabies-in-itamar-number-18-date-13-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/itamar_dog_18_13_03_2025/he/rabies-in-itamar-number-18-date-13-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Shfela Vahar,השפלה וההר,כלב,VII A,איתמר,Itamar,,,9b2ff5d5-5fc0-45be-baf1-ac0dc3e28bbc,2025-03-17 09:27:49.053999,vet1,2025-04-06 07:32:58.369999,vet1,35.310136714294465,32.17545814229958
729,A00530340,19.0,2025-03-12,https://www.gov.il/BlobFolder/reports/rabies-in-benami-19-date-12-3-2025/he/rabies-in-benami-number-19-report-12-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-in-benami-19-date-12-3-2025/he/rabies-in-benami-number-19-report-12-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabies-in-benami-19-date-12-3-2025/he/rabies-in-benami-number-19-date-12-3-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-in-benami-19-date-12-3-2025/he/rabies-in-benami-number-19-date-12-3-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,בן עמי,Ben Ammi,,,253f38a0-3f63-40f0-b6b6-2a88de4afb1a,2025-03-17 10:04:17.811000,vet1,2025-07-13 08:02:21.028999,vet1,35.12199546032718,33.00508168263221
727,A00529782,17.0,2025-03-09,https://www.gov.il/BlobFolder/reports/dog_11_03_2025_yarka_17/he/dog_11_03_2025_yarka_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/dog_11_03_2025_yarka_17/he/dog_11_03_2025_yarka_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/dog_11_03_2025_yarka_17/he/dog_11_03_2025_yarka_17.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/dog_11_03_2025_yarka_17/he/dog_11_03_2025_yarka_17.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,ירכא,Yirka,,,88eadf04-6bd7-4062-8cfa-41038aa4fa79,2025-03-11 11:47:11.743000,vet1,2025-07-13 07:22:55.132000,vet1,35.211890089965884,32.952571276534336
726,A00528957,16.0,2025-02-25,https://www.gov.il/BlobFolder/reports/dog_24_02_2025_kalil_/he/dog_24_02_2025_kalil_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/dog_24_02_2025_kalil_/he/dog_24_02_2025_kalil_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/dog_24_02_2025_kalil_/he/dog_24_02_2025_kalil_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/dog_24_02_2025_kalil_/he/dog_24_02_2025_kalil_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,כליל,Kelil,,,8aa62ea6-c8e4-4b37-80ff-916676afeb2a,2025-02-25 08:34:35.971000,vet1,2025-07-13 07:24:12.611000,vet1,35.19753694310001,32.980829477088534
725,A00528638,15.0,2025-02-19,https://www.gov.il/BlobFolder/reports/jakel_19_02_2025_saar/he/jakel_19_02_2025_saar_report_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/jakel_19_02_2025_saar/he/jakel_19_02_2025_saar_report_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/jakel_19_02_2025_saar/he/jakel_19_02_2025_yasur_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/jakel_19_02_2025_saar/he/jakel_19_02_2025_yasur_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Maaravi,גליל מערבי,תן,VII A,סער,Sa'Ar,,,fbe13bbf-c0a4-463f-b4df-7b46cbd98cba,2025-02-20 08:29:30.038000,vet1,2025-07-13 07:59:01.849999,vet1,35.11030323787852,33.028041160459864
724,A00528539,14.0,2025-02-18,https://www.gov.il/BlobFolder/reports/rabies-14-date-18-2_jackal/he/jakel_18_02_2025_sde_eliezer_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-14-date-18-2_jackal/he/jakel_18_02_2025_sde_eliezer_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabies-14-date-18-2_jackal/he/jakel_18_02_2025_sde_eliezer_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-14-date-18-2_jackal/he/jakel_18_02_2025_sde_eliezer_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,גליל גולן,תן,VII B,שדה אליעזר,Sede Eli'Ezer,,,d02ee0ed-46f3-4f4f-b65e-4ef92179fab4,2025-02-18 15:40:02.371000,vet1,2025-07-13 07:57:40.168000,vet1,35.56612553967281,33.045740425991646
722,A00528339,13.0,2025-02-15,https://www.gov.il/BlobFolder/reports/16_2_2025_yerka_report_dog/he/dog_16_02_2025_yarka_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/16_2_2025_yerka_report_dog/he/dog_16_02_2025_yarka_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/16_2_2025_yerka_report_dog/he/dog_16_02_2025_yarka_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/16_2_2025_yerka_report_dog/he/dog_16_02_2025_yarka_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,ירכא,Yirka,,,da8cbf31-0a4a-4a41-888f-d14bdf343985,2025-02-16 09:40:31.564999,vet1,2025-07-13 07:23:15.287000,vet1,35.20910059259034,32.9555781582459
723,A00528249,12.0,2025-02-13,https://www.gov.il/BlobFolder/reports/rabies-12-date-13-2-2025_catelle/he/catlle_13_02_2025_bakata_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-12-date-13-2-2025_catelle/he/catlle_13_02_2025_bakata_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabies-12-date-13-2-2025_catelle/he/catlle_13_02_2025_bakata_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-12-date-13-2-2025_catelle/he/catlle_13_02_2025_bakata_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Galil Golan,גליל גולן,בקר,,בוקעאתא,Buq'Ata,,,8663ee7d-da57-4887-b6a8-c360eda8cef2,2025-02-17 13:13:20.175000,vet1,2025-07-13 07:55:04.412000,vet1,35.78209646829239,33.20318794739775
721,A00528249,11.0,2025-02-12,https://www.gov.il/BlobFolder/reports/2_catlle_13_02_2025_report/he/catlle_13_02_2025_bukata_2_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/2_catlle_13_02_2025_report/he/catlle_13_02_2025_bukata_2_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/2_catlle_13_02_2025_report/he/catlle_13_02_2025_bukata_2.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/2_catlle_13_02_2025_report/he/catlle_13_02_2025_bukata_2.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Galil Golan,גליל גולן,בקר,VII B,בוקעאתא,Buq'Ata,,,332a2429-7b50-433b-827b-a3af9ee6a6e3,2025-02-16 09:21:06.052000,vet1,2025-07-13 07:55:34.641999,vet1,35.78298696168534,33.200485774440594
720,A00528246,10.0,2025-02-12,https://www.gov.il/BlobFolder/reports/rabies-10-date-13-2_dog/he/dog_13_02_2025_sde_eliezer_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-10-date-13-2_dog/he/dog_13_02_2025_sde_eliezer_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabies-10-date-13-2_dog/he/dog_13_02_2025_sde_eliezer_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabies-10-date-13-2_dog/he/dog_13_02_2025_sde_eliezer_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Golan,גליל גולן,כלב,VII A,שדה אליעזר,Sede Eli'Ezer,,,1c979e78-7314-4fec-8e14-4bc0cbad88b3,2025-02-16 09:18:24.194000,vet1,2025-07-13 07:52:26.804000,vet1,35.566715625656116,33.04691853927249
718,A00527967,9.0,2025-02-09,https://www.gov.il/BlobFolder/reports/rumat_el_heib_9_2_2025_/he/rumat_el_heib_9_2_2025_report.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rumat_el_heib_9_2_2025_/he/rumat_el_heib_9_2_2025_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rumat_el_heib_9_2_2025_/he/rumat_el_heib_9_2_2025_.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rumat_el_heib_9_2_2025_/he/rumat_el_heib_9_2_2025_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Amakim,עמקים,בקר,VII B,רומת הייב,Rumat Heib,,,515cc2bf-0080-4260-9e60-3cd615320b77,2025-02-09 14:11:23.712000,vet1,2025-07-13 07:46:55.499000,vet1,35.305881661377,32.78005881875857
714,A00527496,8.0,2025-02-02,https://www.gov.il/BlobFolder/reports/rabis_no8_3_02_2025/he/rabies_report_in_the_settlement_of_yonatan_cattle.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no8_3_02_2025/he/rabies_report_in_the_settlement_of_yonatan_cattle.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabis_no8_3_02_2025/he/rabies-in-yonatan-number-8-date-4-2-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no8_3_02_2025/he/rabies-in-yonatan-number-8-date-4-2-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Galil Golan,גליל גולן,בקר,VII B,יונתן,Yonatan,,,b8fad607-aa35-45a5-9d70-f9ba1d0e7417,2025-02-03 16:28:25.308000,vet1,2025-07-13 08:18:37.515000,vet1,35.79588907011416,32.939884570800245
713,00527288A,7.0,2025-01-29,https://www.gov.il/BlobFolder/reports/rabis_no7_24_01_2025/he/alma_dog_report_30_01_2005.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no7_24_01_2025/he/alma_dog_report_30_01_2005.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Golan,גליל גולן,כלב,VII B,עלמה,Alma,,,28caf49f-1ec0-48e1-8927-6249dac3f504,2025-01-30 13:37:18.947000,vet1,2025-07-13 08:35:53.776999,vet1,35.50262944578558,33.04751399378201
711,00526964A,5.0,2025-01-26,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dog_yarka_27_01_2025/he/dog_yarka_27_01_2025.pdf,"<a href=""chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dog_yarka_27_01_2025/he/dog_yarka_27_01_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/he/pages/dog_yarka_27_01_2025,"<a href=""https://www.gov.il/he/pages/dog_yarka_27_01_2025"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Dog,Galil Golan,גליל גולן,כלב,VII B,ירכא,Yirka,,,14b2c923-c433-4e32-8360-1acf08bb0fe2,2025-01-28 09:52:14.342000,vet1,2025-07-13 07:23:33.444999,vet1,35.21643911645526,32.96204170732376
712,A00526967,6.0,2025-01-26,https://www.gov.il/BlobFolder/reports/jackal_horfesh_27_01_2025/he/jackal_horfesh_27_01_2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/jackal_horfesh_27_01_2025/he/jackal_horfesh_27_01_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",www.gov.il/BlobFolder/reports/jackal_horfesh_27_01_2025/he/rabies-in-horfish-number-6-date-28-1-2025.pdf,"<a href=""www.gov.il/BlobFolder/reports/jackal_horfesh_27_01_2025/he/rabies-in-horfish-number-6-date-28-1-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,,תן,VII B,חורפיש,Hurfeish,,,a288257e-5da3-47c6-9292-3ee106b5410e,2025-01-28 09:54:16.361999,vet1,2025-07-13 07:26:47.246000,vet1,35.35116758203133,33.020010667943176
710,00526210A,4.0,2025-01-12,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dafna_13_1_2025/he/rabis_3__dafna_13_1_2025_report.pdf,"<a href=""chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dafna_13_1_2025/he/rabis_3__dafna_13_1_2025_report.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dafna_13_1_2025/he/rabies-in-dafna-number-4-date-26-1-2025.pdf,"<a href=""chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/dafna_13_1_2025/he/rabies-in-dafna-number-4-date-26-1-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Golan,גליל גולן,תן,VII B,דפנה,Dafna,,,7ec0a756-516c-43d1-94f2-6b08e4f07fef,2025-01-15 14:05:28.772000,vet1,2025-07-13 07:17:15.336000,vet1,35.642105851867605,33.233787474925585
709,00526048A,3.0,2025-01-09,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/avadon_report_10_1_2025/he/rabis_3_abadon_report_10_1_2025.pdf,"<a href=""chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/avadon_report_10_1_2025/he/rabis_3_abadon_report_10_1_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/avadon_report_10_1_2025/he/rabis_3_abadon_10_01_2025_.pdf,"<a href=""chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.gov.il/BlobFolder/reports/avadon_report_10_1_2025/he/rabis_3_abadon_10_01_2025_.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Galil Maaravi,גליל מערבי,תן,VII B,עבדון,Avdon,,,c4dda2a5-37fb-48c5-bc62-394c3cbfbdb3,2025-01-15 08:45:54.191000,vet1,2025-07-13 07:16:19.530999,vet1,35.18303192065436,33.04958472797956
708,00525799A,2.0,2025-01-07,https://www.gov.il/BlobFolder/reports/08_01_2025_einhanaziv/he/rabis_2_einnhanaziv_report_8_1_2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/08_01_2025_einhanaziv/he/rabis_2_einnhanaziv_report_8_1_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/08_01_2025_einhanaziv/he/rabis_2_einnhanaziv_8_1_2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/08_01_2025_einhanaziv/he/rabis_2_einnhanaziv_8_1_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Jackal,Amakim,עמקים,תן,VII A,"עין הנצי""ב",En Hanaziv,  Ein HaNetziv,,72ed8081-b2be-459e-95cd-901ed15e6aae,2025-01-08 13:45:57.157999,vet1,2025-07-13 07:14:28.877000,vet1,35.504040054245046,32.46884934251104
707,00525482A,1.0,2025-01-01,https://www.gov.il/BlobFolder/reports/rabis_1_rasuta_report_2_1_2025/he/rabis_1_rasuta_report_2_1_2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_1_rasuta_report_2_1_2025/he/rabis_1_rasuta_report_2_1_2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/BlobFolder/reports/rabis_1_rasuta_report_2_1_2025/he/rabies-in-pasuta-number-1-date-2-1-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_1_rasuta_report_2_1_2025/he/rabies-in-pasuta-number-1-date-2-1-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2025,Cattle,Galil Golan,גליל גולן,בקר,VII B,פסוטה,Fassuta,,,2bb4a6c5-f447-498a-a274-a10d7f6ec27b,2025-01-06 08:52:48.874000,vet1,2025-07-13 07:06:41.900000,vet1,35.316383740783834,33.04688276076959
